recordID,decimalLatitude,decimalLongitude,eventDate,family,scientificName,taxonConceptID,dataResourceName,basisOfRecord,recordedBy,ABS_SA2_region_2016
e7a6a54e-d570-4bef-9545-e8c2dcfff867,-35.323053,149.114727,2017-01-02T07:32:00Z,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,iNaturalist Australia,HUMAN_OBSERVATION,"Cunningham, David",RED HILL (ACT)
58a72419-d4f6-449d-94b8-1cb58e62e115,-35.322989,149.094161,2013-03-29T03:08:00Z,Scincidae,Lampropholis guichenoti,urn:lsid:biodiversity.org.au:afd.taxon:44f8629d-8ed7-447a-8657-b628b24added,ClimateWatch,OBSERVATION,349bf8a05ea477a6616d5454c77c2f3a03640bd4,DEAKIN
b088ca05-a4bc-49a5-996e-cf82392333a6,-35.322513,149.012878,,Elapidae,Pseudechis porphyriacus,urn:lsid:biodiversity.org.au:afd.taxon:c1d2d6c3-1123-4461-8c07-3254ea76f391,iNaturalist Australia,HUMAN_OBSERVATION,"Simpson, Mark",ACT - SOUTH WEST
0c34771e-85c6-4d0b-81a4-d94317df5c54,-35.322487,148.942855,2021-02-02T02:22:00Z,Scincidae,Eulamprus heatwolei,urn:lsid:biodiversity.org.au:afd.taxon:1df8a2c5-288f-4160-ab01-aa94b18f2db3,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,ACT - SOUTH WEST
f33b0462-6047-4024-ac3b-1c8d5f21f650,-35.32240003,148.937,,Chelidae,Chelodina (Chelodina) longicollis,urn:lsid:biodiversity.org.au:afd.taxon:68eba403-5689-4a10-8c58-e3e6e4151cb4,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
ddf02012-f68e-4b7d-a455-8459c7b803ba,-35.322397,148.942858,2021-02-02T02:23:00Z,Scincidae,Eulamprus heatwolei,urn:lsid:biodiversity.org.au:afd.taxon:1df8a2c5-288f-4160-ab01-aa94b18f2db3,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,ACT - SOUTH WEST
e8091b18-4944-4655-bdcf-126c2bb9b677,-35.322375,148.942875,2021-02-02T02:21:00Z,Scincidae,Eulamprus heatwolei,urn:lsid:biodiversity.org.au:afd.taxon:1df8a2c5-288f-4160-ab01-aa94b18f2db3,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,ACT - SOUTH WEST
4792764a-b61e-48f5-84de-4649207b9da3,-35.322373,148.94291,2021-02-02T02:20:00Z,Scincidae,Eulamprus heatwolei,urn:lsid:biodiversity.org.au:afd.taxon:1df8a2c5-288f-4160-ab01-aa94b18f2db3,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,ACT - SOUTH WEST
a7e473cb-b400-47ed-8d71-6ce45f0c990d,-35.322331,148.942528,2021-02-02T01:56:00Z,Agamidae,Intellagama lesueurii howitti,urn:lsid:biodiversity.org.au:afd.taxon:ed0f2748-003c-4f84-801c-f2f74dbb4dc1,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,NAMADGI
5031ae7c-18d2-4ab8-a201-37755d63ec38,-35.32222,148.942885,2021-02-02T02:19:00Z,Scincidae,Eulamprus heatwolei,urn:lsid:biodiversity.org.au:afd.taxon:1df8a2c5-288f-4160-ab01-aa94b18f2db3,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,ACT - SOUTH WEST
9a76c5da-f5b8-44e8-9b7d-203cc43e2d65,-35.32220003,149.108,,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,ACT Wildlife Atlas,UNKNOWN,,DEAKIN
e3884eb9-81da-44bb-be6c-6b23817d2c25,-35.32220003,148.942,2009-09-20T14:00:00Z,Gekkonidae,Christinus marmoratus,urn:lsid:biodiversity.org.au:afd.taxon:e4cb55f5-5a18-48c5-85e7-800be09c953e,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
0575ff47-5a33-4040-a3c4-3cb99b02a40f,-35.32220003,149.057,1992-11-15T13:00:00Z,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,ACT Wildlife Atlas,UNKNOWN,,WESTON
24bd7601-2717-46e5-aaee-765cbbffe2dc,-35.32220003,149.108,,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,DEAKIN
89bebdf1-a90a-458f-bc7c-46e6138be8d1,-35.3222,148.95,1979-02-02T13:00:00Z,Elapidae,Pseudechis porphyriacus,urn:lsid:biodiversity.org.au:afd.taxon:c1d2d6c3-1123-4461-8c07-3254ea76f391,Australian National Wildlife Collection provider for OZCAM,PRESERVED_SPECIMEN,,ACT - SOUTH WEST
2c8af57d-81a3-4893-a6a6-7a89148fb91b,-35.322199,148.942846,2020-02-23T23:14:00Z,Scincidae,Eulamprus heatwolei,urn:lsid:biodiversity.org.au:afd.taxon:1df8a2c5-288f-4160-ab01-aa94b18f2db3,iNaturalist Australia,HUMAN_OBSERVATION,,ACT - SOUTH WEST
083ad18c-4411-417a-88df-3aff269930bd,-35.322193,148.942867,2021-02-02T02:18:00Z,Agamidae,Intellagama lesueurii howitti,urn:lsid:biodiversity.org.au:afd.taxon:ed0f2748-003c-4f84-801c-f2f74dbb4dc1,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,ACT - SOUTH WEST
4d7f11e8-52db-4f52-9893-b85500171564,-35.322158,148.94293,2021-02-01T00:29:00Z,Scincidae,Eulamprus heatwolei,urn:lsid:biodiversity.org.au:afd.taxon:1df8a2c5-288f-4160-ab01-aa94b18f2db3,iNaturalist Australia,HUMAN_OBSERVATION,"Cunningham, David",ACT - SOUTH WEST
c2e41371-4d6f-44d6-afb6-c9173fab7094,-35.322111,148.942501,2019-03-04T02:06:00Z,Agamidae,Intellagama lesueurii howitti,urn:lsid:biodiversity.org.au:afd.taxon:ed0f2748-003c-4f84-801c-f2f74dbb4dc1,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,NAMADGI
602994f1-3b36-47e0-a5dd-de6b4c47c527,-35.322102,148.94244,2021-02-02T01:59:00Z,Scincidae,Lampropholis delicata,urn:lsid:biodiversity.org.au:afd.taxon:82f18b82-bc29-4847-83bc-eb94f72843ae,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,NAMADGI
35879c47-2565-445e-9b24-c307db08778c,-35.32210003,149.113,1991-09-22T14:00:00Z,Gekkonidae,Christinus marmoratus,urn:lsid:biodiversity.org.au:afd.taxon:e4cb55f5-5a18-48c5-85e7-800be09c953e,ACT Wildlife Atlas,UNKNOWN,,RED HILL (ACT)
a5f3c5d5-70e9-427f-bedf-984dd1865c0c,-35.32210003,149.113,1991-09-22T14:00:00Z,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,RED HILL (ACT)
b57c79ab-ab16-42ad-ad8f-0b96cebc5512,-35.32210003,149.113,1991-09-22T14:00:00Z,Scincidae,Menetia greyii,urn:lsid:biodiversity.org.au:afd.taxon:ada5e2b7-1b23-410d-a3cf-1a81853a7de8,ACT Wildlife Atlas,UNKNOWN,,RED HILL (ACT)
1dcb89ac-f044-4489-99ab-e970ac3d8d1d,-35.322092,148.94249,2021-02-02T02:01:00Z,Agamidae,Intellagama lesueurii howitti,urn:lsid:biodiversity.org.au:afd.taxon:ed0f2748-003c-4f84-801c-f2f74dbb4dc1,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,NAMADGI
2f65b4ff-2f43-414f-a2f4-652a9de1ef64,-35.322055,148.942325,2020-09-17T05:15:00Z,Agamidae,Intellagama lesueurii,urn:lsid:biodiversity.org.au:afd.taxon:90be1d02-4bf4-478f-976d-25c04395d1f8,iNaturalist Australia,HUMAN_OBSERVATION,"Cunningham, David",NAMADGI
f4e95ebf-b7e0-4ef3-af27-87acb8240c78,-35.321956,148.942847,2021-02-02T02:14:00Z,Agamidae,Intellagama lesueurii howitti,urn:lsid:biodiversity.org.au:afd.taxon:ed0f2748-003c-4f84-801c-f2f74dbb4dc1,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,ACT - SOUTH WEST
5a01bd9f-6a9f-4d8f-85b2-c4a7fac9e004,-35.321687,149.024964,,Agamidae,Amphibolurus muricatus,urn:lsid:biodiversity.org.au:afd.taxon:685363d2-4934-4c18-a286-e7ce31c51c46,iNaturalist Australia,HUMAN_OBSERVATION,"Simpson, Mark",ACT - SOUTH WEST
ff7bc48a-17e8-4638-9223-f3a1049550ee,-35.321562,148.942608,2019-03-27T03:49:00Z,Agamidae,Intellagama lesueurii,urn:lsid:biodiversity.org.au:afd.taxon:90be1d02-4bf4-478f-976d-25c04395d1f8,iNaturalist Australia,HUMAN_OBSERVATION,Deborod,ACT - SOUTH WEST
8bdf0649-8e33-4198-9d0f-96684d5739f2,-35.321507,148.939934,2019-01-18T02:16:00Z,Agamidae,Intellagama lesueurii,urn:lsid:biodiversity.org.au:afd.taxon:90be1d02-4bf4-478f-976d-25c04395d1f8,iNaturalist Australia,HUMAN_OBSERVATION,"Warner, Kent",NAMADGI
b0032766-2429-47e1-a592-23ae359fa884,-35.32150003,148.937,,Agamidae,Diporiphora nobbi,urn:lsid:biodiversity.org.au:afd.taxon:ed660d9e-4dea-4ecd-a0e8-f93c248cb677,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
cfdc2365-bb3a-4b17-a59e-62fd4234b37e,-35.321388,149.110275,,Gekkonidae,Christinus marmoratus,urn:lsid:biodiversity.org.au:afd.taxon:e4cb55f5-5a18-48c5-85e7-800be09c953e,iNaturalist Australia,HUMAN_OBSERVATION,Jiggy,DEAKIN
6b43bca0-4c02-43ef-9f06-a8b0373f5238,-35.32130003,149.107,1994-10-18T14:00:00Z,Agamidae,Pogona barbata,urn:lsid:biodiversity.org.au:afd.taxon:25b7606b-0b61-4f2d-967e-9c5c210fe332,ACT Wildlife Atlas,UNKNOWN,,DEAKIN
2d799956-64fd-4f89-84ac-946a94087f5b,-35.32130003,148.946,,Elapidae,Notechis scutatus,urn:lsid:biodiversity.org.au:afd.taxon:e78638d0-c72d-458d-84b2-6a90772372e1,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
942e3158-16db-49ae-9010-873b4ec9fb95,-35.32130003,149.058,1992-02-15T13:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,WESTON
11db4891-6890-46be-88ae-fe962f7fad4d,-35.32120003,149.117,1996-10-15T14:00:00Z,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,ACT Wildlife Atlas,UNKNOWN,,FORREST
020a5512-e07a-46a4-80ab-dc6c6fe3652a,-35.32080003,148.867,1988-01-26T13:00:00Z,Elapidae,Pseudechis porphyriacus,urn:lsid:biodiversity.org.au:afd.taxon:c1d2d6c3-1123-4461-8c07-3254ea76f391,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
3a747758-ba7e-478e-aa44-f1e771bf0b9f,-35.32070003,148.932,,Agamidae,Intellagama lesueurii,urn:lsid:biodiversity.org.au:afd.taxon:90be1d02-4bf4-478f-976d-25c04395d1f8,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
5344c766-1fff-4614-a748-d0f89ef29270,-35.32063,149.161333,2021-08-22T04:26:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,iNaturalist Australia,HUMAN_OBSERVATION,"Cunningham, David",FYSHWICK
e1837f98-dad9-4868-ab6d-0aee8888bdac,-35.32060003,149.149,1988-10-12T14:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,GRIFFITH (ACT)
0efb6bee-e090-4fd3-b591-2349e48b9c1f,-35.320544,149.025087,,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,iNaturalist Australia,HUMAN_OBSERVATION,"Simpson, Mark",ACT - SOUTH WEST
d2e0cafe-dce6-455c-bfed-d929cbdbeaf8,-35.32040003,148.946,,Scincidae,Ctenotus taeniolatus,urn:lsid:biodiversity.org.au:afd.taxon:4fce5374-4678-4b2d-b94e-bb9a49d6ed50,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
e272c506-f2c7-4b91-ba53-8ca03f1ec899,-35.32040003,148.946,,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
35bbf7ea-bde0-48e1-9c4f-4b5ca5133ad4,-35.32040003,149.006,1992-11-10T13:00:00Z,Diplodactylidae,Diplodactylus vittatus,urn:lsid:biodiversity.org.au:afd.taxon:00a94dc7-fc59-4396-afe8-aecdf26389e2,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
a6a40124-09c7-47e4-838b-a6683c4fff9c,-35.32040003,148.946,,Scincidae,Carlia tetradactyla,urn:lsid:biodiversity.org.au:afd.taxon:0a7d416c-4773-4195-9610-200e03bb90a5,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
6b22a058-547b-4214-b5af-9d7582d13ff5,-35.32040003,148.946,,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
1827d591-3f17-49af-adb3-3390c7b7dc29,-35.32030003,148.956,,Gekkonidae,Christinus marmoratus,urn:lsid:biodiversity.org.au:afd.taxon:e4cb55f5-5a18-48c5-85e7-800be09c953e,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
e8fd6e8f-6a87-473a-8c3d-03949873fb58,-35.32030003,148.954,,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
ca8631c8-c841-4ca0-8ad4-a3dbd59b9a71,-35.32030003,149.115,1990-12-30T13:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,RED HILL (ACT)
cd674c1f-f847-40c3-98e9-574493194d09,-35.32030003,148.954,,Diplodactylidae,Diplodactylus vittatus,urn:lsid:biodiversity.org.au:afd.taxon:00a94dc7-fc59-4396-afe8-aecdf26389e2,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
d7f743e1-63a4-4a89-ac49-7d36a88eb7e4,-35.32030003,148.954,1994-02-20T13:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
d3289794-46d3-409b-8b60-92ce7805f4b7,-35.32030003,149.116,1991-10-27T13:00:00Z,Elapidae,Pseudonaja textilis,urn:lsid:biodiversity.org.au:afd.taxon:e1224c2e-df79-4e9d-ba8d-99eef15a44e5,ACT Wildlife Atlas,UNKNOWN,,FORREST
776eff68-65ea-4ee1-8544-4d889981255e,-35.32030003,148.953,1994-02-01T13:00:00Z,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
3b6a74fa-09bb-4a32-991c-be288e52ac73,-35.32020003,148.959,1993-12-27T13:00:00Z,Elapidae,Pseudechis porphyriacus,urn:lsid:biodiversity.org.au:afd.taxon:c1d2d6c3-1123-4461-8c07-3254ea76f391,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
0cb3a552-3441-4dea-a557-af1a6ccbad16,-35.32020003,148.963,1990-11-25T13:00:00Z,Agamidae,Diporiphora nobbi,urn:lsid:biodiversity.org.au:afd.taxon:ed660d9e-4dea-4ecd-a0e8-f93c248cb677,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
050cac2e-9661-48ed-9c4b-f7cdf7b7f410,-35.32010003,148.964,1988-01-13T13:00:00Z,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
bf5cedfb-e354-44bc-86b2-1f888df116c1,-35.32010003,148.964,1988-01-13T13:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
368db812-b762-4529-b8c3-4c8bdb471857,-35.32,148.93,1964-01-17T14:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,University of Melbourne (The),NAMADGI
3963cf22-370b-4570-98fb-f445c883f35a,-35.32,148.93,1964-01-21T14:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,Museums Victoria provider for OZCAM,PRESERVED_SPECIMEN,University of Melbourne (The),NAMADGI
737cc0e9-77e4-4ed3-a501-04b6f968aef5,-35.31990003,149.031,1991-10-20T14:00:00Z,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
782f6ed2-804c-4dd1-87a2-05396b675334,-35.319849,148.953847,2020-11-08T01:00:00Z,Scincidae,Eulamprus quoyii,urn:lsid:biodiversity.org.au:afd.taxon:417895d7-610a-4255-b1fd-60a55e39c1dc,iNaturalist Australia,HUMAN_OBSERVATION,Cornishinoz,ACT - SOUTH WEST
0e18a4e3-fc17-483e-b0a1-fe381e13fc20,-35.319667,149.2285,,Scincidae,Tiliqua rugosa,urn:lsid:biodiversity.org.au:afd.taxon:1a6623ab-8d46-4da0-957c-f27b663f7ef0,iNaturalist Australia,HUMAN_OBSERVATION,Dylanjones,MAJURA
5926d0e4-1d8d-416f-be24-9b54254a4c74,-35.31960003,148.943,1990-12-12T13:00:00Z,Agamidae,Intellagama lesueurii,urn:lsid:biodiversity.org.au:afd.taxon:90be1d02-4bf4-478f-976d-25c04395d1f8,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
08f00974-ddb6-431c-b9a1-4face2bd9ca2,-35.31960003,148.94,1994-01-22T13:00:00Z,Agamidae,Intellagama lesueurii,urn:lsid:biodiversity.org.au:afd.taxon:90be1d02-4bf4-478f-976d-25c04395d1f8,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
51d4e906-dde1-4bd2-a382-6ad03ba09271,-35.31950003,149.006,,Scincidae,Ctenotus taeniolatus,urn:lsid:biodiversity.org.au:afd.taxon:4fce5374-4678-4b2d-b94e-bb9a49d6ed50,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
6ff6e08a-946d-49da-8228-bc3911a91007,-35.31940003,148.956,1994-02-20T13:00:00Z,Chelidae,Chelodina (Chelodina) longicollis,urn:lsid:biodiversity.org.au:afd.taxon:68eba403-5689-4a10-8c58-e3e6e4151cb4,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
9da29212-ea63-4c86-b6a6-932845eb41cd,-35.31930003,148.953,2007-10-12T14:00:00Z,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
c51a7f10-71e5-4299-9385-1f679f5365ac,-35.31930003,148.963,1992-12-23T13:00:00Z,Typhlopidae,Anilios nigrescens,urn:lsid:biodiversity.org.au:afd.taxon:bd7a7756-5595-496d-823c-9d76446ce3bc,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
bfa7afdd-46cd-4ff6-8f63-ce9239831222,-35.31930003,148.963,1992-12-23T13:00:00Z,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
c7f8b530-85bf-4acd-ae61-d51ead3cb724,-35.31930003,148.963,1992-12-23T13:00:00Z,Scincidae,Carlia tetradactyla,urn:lsid:biodiversity.org.au:afd.taxon:0a7d416c-4773-4195-9610-200e03bb90a5,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
61f394b4-2486-4681-95f7-aa696ac3cfe8,-35.31930003,148.963,1992-12-23T13:00:00Z,Scincidae,Ctenotus taeniolatus,urn:lsid:biodiversity.org.au:afd.taxon:4fce5374-4678-4b2d-b94e-bb9a49d6ed50,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
23ab5b11-b406-4a62-ab53-12489756e67c,-35.31930003,148.963,1992-12-23T13:00:00Z,Scincidae,Hemiergis decresiensis,urn:lsid:biodiversity.org.au:afd.taxon:64d0c6ca-882a-4507-8932-c6140d557dad,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
adf03878-a36c-43ad-9907-0813eead1f88,-35.31930003,148.963,1992-12-23T13:00:00Z,Agamidae,Diporiphora nobbi,urn:lsid:biodiversity.org.au:afd.taxon:ed660d9e-4dea-4ecd-a0e8-f93c248cb677,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
d90d696c-281c-4b87-927e-1b59ce5e2198,-35.31930003,148.963,1992-12-23T13:00:00Z,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
a15d563c-2240-420b-89af-1a26e314f448,-35.31930003,148.963,1992-12-23T13:00:00Z,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
4f337eaf-a7a6-4c78-aacf-a6679eee8a98,-35.31930003,148.963,1992-12-23T13:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
e9b5f3bf-4805-480f-bc78-4ab2b509386e,-35.31930003,148.963,1992-12-23T13:00:00Z,Diplodactylidae,Diplodactylus vittatus,urn:lsid:biodiversity.org.au:afd.taxon:00a94dc7-fc59-4396-afe8-aecdf26389e2,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
d088d8b8-0b10-483b-b013-7c309d5cec0c,-35.31930003,148.963,1992-12-23T13:00:00Z,Pygopodidae,Lialis burtonis,urn:lsid:biodiversity.org.au:afd.taxon:b17388f8-4468-4a91-b434-659bf3739561,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
4b38f6d0-1892-494c-b179-c0ba4976ddf1,-35.31930003,148.963,1992-12-23T13:00:00Z,Scincidae,Lampropholis delicata,urn:lsid:biodiversity.org.au:afd.taxon:82f18b82-bc29-4847-83bc-eb94f72843ae,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
a23ad3ff-3ca9-484d-9ab5-1c6cd9cf8817,-35.31930003,148.96,1992-11-21T13:00:00Z,Scincidae,Tiliqua scincoides,urn:lsid:biodiversity.org.au:afd.taxon:78d80a58-c9ee-42d4-a0e1-c43bcccf9d56,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
c373ba6a-3d51-45bd-ba7a-2cf039c7b3b1,-35.31930003,148.963,1993-03-14T14:00:00Z,Scincidae,Menetia greyii,urn:lsid:biodiversity.org.au:afd.taxon:ada5e2b7-1b23-410d-a3cf-1a81853a7de8,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
04182d3f-10fb-41d9-b649-2622ce000ebf,-35.31920003,148.965,1993-01-18T13:00:00Z,Agamidae,Diporiphora nobbi,urn:lsid:biodiversity.org.au:afd.taxon:ed660d9e-4dea-4ecd-a0e8-f93c248cb677,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
e98c8952-8c49-479b-939c-8b1cd25522d1,-35.31920003,148.964,1992-09-19T14:00:00Z,Scincidae,Lampropholis delicata,urn:lsid:biodiversity.org.au:afd.taxon:82f18b82-bc29-4847-83bc-eb94f72843ae,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
84a9c71f-9c4f-4b8c-9ceb-04e2a774339b,-35.31920003,148.965,1993-01-18T13:00:00Z,Scincidae,Eulamprus heatwolei,urn:lsid:biodiversity.org.au:afd.taxon:1df8a2c5-288f-4160-ab01-aa94b18f2db3,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
4b1825e6-110a-4348-a108-9e2ae2f17427,-35.31920003,148.964,1992-09-19T14:00:00Z,Scincidae,Ctenotus robustus,urn:lsid:biodiversity.org.au:afd.taxon:ff331787-ecbd-4e17-87d5-79b910d20b0d,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
5a0e14c9-3aa8-44e6-b338-40adb523df3b,-35.31920003,148.964,1992-09-19T14:00:00Z,Scincidae,Morethia boulengeri,urn:lsid:biodiversity.org.au:afd.taxon:ec9135c3-9e95-4b79-ba2e-f35266863429,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
b3b3dea6-3de4-4df1-8f84-847b889f5074,-35.31920003,148.965,1993-01-18T13:00:00Z,Scincidae,Lampropholis delicata,urn:lsid:biodiversity.org.au:afd.taxon:82f18b82-bc29-4847-83bc-eb94f72843ae,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
a4096fcd-ac40-4b7b-b7eb-d98bc8571e1d,-35.31920003,148.965,1993-01-18T13:00:00Z,Scincidae,Egernia cunninghami,urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
28fd7605-914a-4cc1-bbee-0ff9a80831d9,-35.31890003,148.931,,Chelidae,Chelodina (Chelodina) longicollis,urn:lsid:biodiversity.org.au:afd.taxon:68eba403-5689-4a10-8c58-e3e6e4151cb4,ACT Wildlife Atlas,UNKNOWN,,NAMADGI
394cbcd8-f41c-492b-a722-d612534e20aa,-35.31870003,148.942,,Agamidae,Pogona barbata,urn:lsid:biodiversity.org.au:afd.taxon:25b7606b-0b61-4f2d-967e-9c5c210fe332,ACT Wildlife Atlas,UNKNOWN,,ACT - SOUTH WEST
